,cycle,amb_temp,date_time,voltage_battery,current_battery,temp_battery,current_load,voltage_load,time,capacity,trip
169,3,24,"02 Apr 2008, 19:43:48",2.35152551190002,-2.010374855522972,39.2462026826329,-1.999,1.543,3672.344,2.025140246031412,B0006_discharge.csv
170,5,24,"03 Apr 2008, 00:01:06",2.440479715106544,-2.008558887110113,38.999202460252846,-1.999,1.65,3651.641,2.013326371345464,B0006_discharge.csv
171,7,24,"03 Apr 2008, 04:16:37",2.479155853900392,-2.0092904478622464,38.84362777186652,-1.999,1.69,3631.563,2.0132846655407413,B0006_discharge.csv
172,9,24,"03 Apr 2008, 08:33:25",2.280187848173442,-2.011760840220058,38.97798888258284,-1.999,1.488,3629.172,2.000528337624771,B0006_discharge.csv
173,11,24,"03 Apr 2008, 12:55:10",2.4392842568466446,-2.0109470452247566,38.83989920742278,-1.999,1.659,3652.281,2.0138990759931645,B0006_discharge.csv
174,13,24,"03 Apr 2008, 17:17:16",2.2812068449406446,-2.012014626739587,39.04610837498471,-1.9992,1.505,3650.828,2.013101105626967,B0006_discharge.csv
175,15,24,"03 Apr 2008, 21:28:14",2.366410527029613,-2.009602654155728,38.87507521022778,-1.9992,1.602,3572.453,1.96878982627284,B0006_discharge.csv
176,17,24,"04 Apr 2008, 01:38:15",2.436020049578708,-2.010503181695025,38.7260539826455,-1.999,1.664,3550.594,1.9681661764334244,B0006_discharge.csv
177,19,24,"04 Apr 2008, 05:48:08",2.1864377487643725,-2.0120006291945924,38.98629728904917,-1.999,1.411,3551.25,1.9572307917560536,B0006_discharge.csv
178,21,24,"04 Apr 2008, 09:57:19",2.3406023605912454,-2.0086057639408743,38.65978861919643,-1.9992,1.583,3530.25,1.9455991514129352,B0006_discharge.csv
179,24,24,"04 Apr 2008, 17:56:27",2.4263021374140443,-2.008093198845442,38.84979195732924,-1.999,1.659,3491.016,1.934750504484113,B0006_discharge.csv
180,26,24,"04 Apr 2008, 22:01:54",2.475369770000704,-2.008861764489536,38.75128344015104,-1.999,1.704,3470.281,1.9232799539368028,B0006_discharge.csv
181,28,24,"05 Apr 2008, 02:20:26",2.342364523655007,-2.011425880438327,38.76853764058789,-1.999,1.59,3470.0,1.911889930948487,B0006_discharge.csv
182,30,24,"05 Apr 2008, 06:25:01",2.188400081882664,-2.009440178017093,38.84686112344348,-1.999,1.433,3450.297,1.9010667141979305,B0006_discharge.csv
183,32,24,"05 Apr 2008, 10:30:32",2.1206980945954057,-2.00629337660368,38.8658897816528,-1.999,1.371,3429.407,1.8891989948061456,B0006_discharge.csv
184,34,24,"05 Apr 2008, 14:34:41",2.369981457799298,-2.0083999032211324,38.647578733807656,-1.999,1.625,3409.484,1.878278372248849,B0006_discharge.csv
185,36,24,"05 Apr 2008, 18:39:25",2.247991649924625,-2.0103074874707247,38.79218188173866,-1.999,1.524,3390.422,1.8675697161520208,B0006_discharge.csv
186,38,24,"05 Apr 2008, 22:46:35",2.8844463698113665,-0.0022772410696178,38.77022223929529,-0.0008,0.0,3390.281,1.8675892574453767,B0006_discharge.csv
187,41,24,"18 Apr 2008, 21:10:19",2.203355846859377,-2.0099114516038865,37.54320599748628,-1.9992,1.445,3591.734,1.979626548250818,B0006_discharge.csv
188,45,24,"19 Apr 2008, 02:29:09",2.35887751155593,-2.010023846843136,37.90362577530197,-1.999,1.619,3552.297,1.9575499080884025,B0006_discharge.csv
189,49,24,"19 Apr 2008, 07:47:15",2.218672914041916,-2.010621300102956,37.6701605139887,-1.999,1.491,3531.578,1.9458150170787551,B0006_discharge.csv
190,53,24,"19 Apr 2008, 13:01:42",2.339723057947995,-2.009836812236101,37.34166959188387,-1.999,1.607,3492.907,1.9242461121680092,B0006_discharge.csv
191,57,24,"19 Apr 2008, 18:27:29",2.399750820894273,-2.008549110682199,37.28979017254232,-1.999,1.653,3511.594,1.945981133142164,B0006_discharge.csv
192,61,24,"19 Apr 2008, 23:41:55",2.491410879472442,-2.011253162152561,37.16794481484507,-1.999,1.723,3431.9370000000054,1.901407930553079,B0006_discharge.csv
193,65,24,"20 Apr 2008, 04:54:41",2.7669269890921613,-0.0013483637694533,37.51577848501052,-0.0008,0.0,3431.125,1.878674213680085,B0006_discharge.csv
194,69,24,"20 Apr 2008, 10:16:28",2.8356128467177317,-0.0009996515493716,37.24165964092258,-0.0006,0.0,3412.406,1.8683061328264217,B0006_discharge.csv
195,73,24,"20 Apr 2008, 15:37:05",2.928394635151109,-0.0034740057625463,37.10097467364956,-0.0008,0.0,3410.688,1.8560244070083,B0006_discharge.csv
196,77,24,"20 Apr 2008, 20:50:38",3.077114957598757,-0.0065849518216069,36.53635083668188,-0.0006,0.0,3410.718,1.8451997961855775,B0006_discharge.csv
197,81,24,"21 Apr 2008, 02:15:02",2.819560586845831,0.0017843402447845,37.49607769896255,-0.0008,0.0,3392.719,1.857228890885317,B0006_discharge.csv
198,85,24,"22 Apr 2008, 15:33:49",2.434300686181212,-2.0101843550935627,37.25007396118109,1.999,1.607,3470.672,1.9247760889090637,B0006_discharge.csv
199,89,24,"22 Apr 2008, 20:26:18",2.9187757391682454,0.0002199461690219,37.276699358575215,0.0006,0.0,3414.109,1.8822317526092551,B0006_discharge.csv
200,93,24,"23 Apr 2008, 01:18:11",2.973956908852585,-0.0038064565925013,37.05346891564941,0.0006,0.0,3395.219,1.855276687885587,B0006_discharge.csv
201,97,24,"23 Apr 2008, 06:18:19",3.0334333724088656,0.001159493985813,36.49019770341733,0.0006,0.0,3386.0,1.839250891718188,B0006_discharge.csv
202,101,24,"23 Apr 2008, 11:08:00",3.061692514035773,-0.0024706162055099,36.17351619989374,0.0006,0.0,3368.187,1.8185396073994429,B0006_discharge.csv
203,105,24,"23 Apr 2008, 16:06:25",3.0864214480405137,-0.0024856568283215,36.691721740616366,0.0006,0.0,3368.266,1.8134770059567056,B0006_discharge.csv
204,109,24,"23 Apr 2008, 21:02:58",3.137787321824542,-0.0029082917072304,36.30505451544784,0.0006,0.0,3358.719,1.7971018450305436,B0006_discharge.csv
205,113,24,"24 Apr 2008, 01:51:33",3.1501156392374963,-0.0018286245424696,36.06439554288408,0.0008,0.0,3339.5,1.7810046294120476,B0006_discharge.csv
206,117,24,"24 Apr 2008, 06:50:00",3.1738920422499453,-0.0088257335513382,36.01731400053337,0.0006,0.0,3331.265,1.7710130422682329,B0006_discharge.csv
207,121,24,"24 Apr 2008, 11:49:24",3.1972071497430035,-0.0034381265145169,35.907754428951925,0.0006,0.0,3321.188,1.7604712448170945,B0006_discharge.csv
208,125,24,"24 Apr 2008, 16:45:56",3.227568458837217,-0.0049271906042944,36.35807936248104,0.0006,0.0,3321.844,1.7502913788006589,B0006_discharge.csv
209,129,24,"24 Apr 2008, 21:38:11",3.2308580821504327,-0.0014530116287064,36.50421625915163,0.0006,0.0,3311.828,1.7394925037732578,B0006_discharge.csv
210,133,24,"25 Apr 2008, 12:03:44",3.199633267433362,-0.0022925624123046,36.99126483107543,-0.0008,0.0,3327.391,1.7546766553637203,B0006_discharge.csv
211,135,24,"25 Apr 2008, 20:03:55",3.1898103242112006,-0.0028745221151213,36.81410785577819,0.0006,-0.0,3312.078,1.7659390941842177,B0006_discharge.csv
212,139,24,"26 Apr 2008, 01:04:35",3.2499622126804124,-0.0044309887185604,35.948665501353894,0.0006,0.0,3293.172,1.7337887419624838,B0006_discharge.csv
213,143,24,"26 Apr 2008, 05:57:35",3.276178621777498,-0.0028865069759319,35.8076141458777,0.0006,0.0,3275.328,1.713325912040734,B0006_discharge.csv
214,147,24,"26 Apr 2008, 10:58:25",3.2892337937863383,-0.0014821358562833,35.727411052391915,0.0008,0.0,3265.016,1.7024077813673466,B0006_discharge.csv
215,149,24,"29 Apr 2008, 12:15:56",2.934951679828825,-0.0026359580742833,39.57378670033301,0.0008,0.0,3328.937,1.82371946178183,B0006_discharge.csv
216,153,24,"29 Apr 2008, 17:05:27",3.0133583509832325,-0.0025141196723349,38.78195999093458,0.0008,-0.0,3329.266,1.8081284050314708,B0006_discharge.csv
217,157,24,"29 Apr 2008, 22:00:04",3.0981920097302105,0.0006501043390256,37.85904701280159,0.0006,0.0,3301.579,1.7757610945034283,B0006_discharge.csv
218,161,24,"30 Apr 2008, 02:43:55",3.167346834112308,0.0011884652184539,37.12135762318553,0.0006,0.0,3283.563,1.7447409841836798,B0006_discharge.csv
219,165,24,"30 Apr 2008, 07:41:42",3.228685511716086,-0.0035102794129954,36.580486706224,0.0006,0.0,3275.125,1.729207034132373,B0006_discharge.csv
220,169,24,"30 Apr 2008, 12:28:49",3.2595724548548413,-0.0012542411110933,36.436407503512335,0.0006,0.0,3265.656,1.7081086552553244,B0006_discharge.csv
221,173,24,"30 Apr 2008, 17:20:16",3.2774199521442657,-0.0024642794163139,36.53091042103418,0.0006,0.0,3266.093,1.6975954237461768,B0006_discharge.csv
222,177,24,"30 Apr 2008, 22:14:54",3.309541910489555,-0.003735703749295,36.06449507955633,0.0006,0.0,3257.594,1.6820634524029463,B0006_discharge.csv
223,181,24,"01 May 2008, 03:15:33",3.3229457962953464,-0.0042050191762477,35.94327250944611,0.0008,0.0,3248.593,1.6714768322295086,B0006_discharge.csv
224,185,24,"01 May 2008, 08:16:03",3.3268774953647884,-0.0045774706794028,35.89295328706184,0.0006,0.0,3238.766,1.6607591387047655,B0006_discharge.csv
225,189,24,"01 May 2008, 13:14:24",3.336400100467817,-0.004220549753628,35.959515024229205,0.0008,0.0,3240.14,1.651121015038069,B0006_discharge.csv
226,193,24,"01 May 2008, 18:11:10",3.3562313241233728,-0.0046303001539858,36.03733181811758,0.0008,0.0,3230.109,1.640134925619093,B0006_discharge.csv
227,197,24,"01 May 2008, 23:10:15",3.371466361383496,0.0014743883145177,35.71327174023829,0.0006,0.0,3229.7810000000027,1.629199941616544,B0006_discharge.csv
228,201,24,"02 May 2008, 03:53:34",3.396018761698921,-0.0046727440229705,35.366498347395265,0.0006,0.0,3212.469,1.6088496302961666,B0006_discharge.csv
229,205,24,"02 May 2008, 08:44:40",3.393882521860081,-0.0042112780558218,35.18665272384657,0.0006,0.0,3213.219,1.6035244898969248,B0006_discharge.csv
230,209,24,"02 May 2008, 13:43:05",3.3978158698372107,-0.0044210420136072,35.67614711684021,0.0008,-0.0,3203.578,1.5989712144027983,B0006_discharge.csv
231,213,24,"02 May 2008, 19:07:48",3.416423032732188,-0.0003200027950143,34.71660828900691,0.0008,0.0,3195.125,1.5876273123575604,B0006_discharge.csv
232,215,24,"02 May 2008, 23:24:17",3.417549528683359,-0.0014444622414417,35.028736379559405,0.0006,0.0,3195.312999999994,1.5829719744686166,B0006_discharge.csv
233,219,24,"03 May 2008, 04:13:08",3.427505386148378,-0.0034826648553054,34.774991305740066,0.0006,0.0,3186.297,1.567137636713563,B0006_discharge.csv
234,223,24,"03 May 2008, 09:10:19",3.4347508426334845,-0.0044826484110488,34.69789797592927,0.0006,0.0,3176.438,1.5613446139713882,B0006_discharge.csv
235,227,24,"03 May 2008, 14:04:34",3.448198019924908,-0.0012195271207717,34.6005415728579,0.0006,0.0,3167.593,1.551171189279042,B0006_discharge.csv
236,231,24,"03 May 2008, 18:58:13",3.447136358493749,0.0007226343450961,34.65518631476638,0.0008,0.0,3167.719,1.5406741606295171,B0006_discharge.csv
237,235,24,"03 May 2008, 23:42:30",3.455115440595922,-0.0019271431845461,34.49661503681511,0.0006,0.0,3159.077999999994,1.5253138744624433,B0006_discharge.csv
238,239,24,"04 May 2008, 04:41:40",3.468023005179232,-0.0012882276547055,34.58789396630877,0.0006,0.0,3148.829,1.5301570318067428,B0006_discharge.csv
239,243,24,"04 May 2008, 09:40:11",3.4711335972831856,-0.0044903119260832,34.48391218889425,0.0006,0.0,3149.094,1.524656683447409,B0006_discharge.csv
240,247,24,"04 May 2008, 14:38:13",3.4883390886919767,-0.0012215692087276,34.32316829732572,0.0008,0.0,3140.547,1.5145492986655429,B0006_discharge.csv
241,251,24,"04 May 2008, 19:37:07",3.4882264404681207,-9.1970080813463e-05,34.37112413744189,0.0006,0.0,3131.625,1.509391504602082,B0006_discharge.csv
242,255,24,"05 May 2008, 00:35:53",3.4877002346746275,-0.0025462031829215,34.37262003693859,0.0006,0.0,3121.907,1.5039974333050703,B0006_discharge.csv
243,259,24,"05 May 2008, 05:28:13",3.5019144212894115,-0.0018050512867516,34.06737352776938,0.0006,0.0,3122.125,1.4935201918040188,B0006_discharge.csv
244,263,24,"05 May 2008, 11:41:31",3.5064898836985074,-0.0023469957654966,34.01427816460032,0.0006,0.0,3121.672,1.4876323024497422,B0006_discharge.csv
245,265,24,"05 May 2008, 20:40:08",3.4612712556588887,-0.0015893640732856,35.63390029041699,0.0008,0.0,3120.86,1.5302876214401704,B0006_discharge.csv
246,269,24,"06 May 2008, 01:38:46",3.49597974716647,-0.0028130621567131,34.63193513275843,0.0006,0.0,3103.828,1.5040760088360112,B0006_discharge.csv
247,273,24,"06 May 2008, 06:37:06",3.495868232766142,-0.0022455478413196,34.48366479877386,0.0006,0.0,3095.094,1.4887593608730894,B0006_discharge.csv
248,277,24,"06 May 2008, 11:25:21",3.5168324777654205,-0.0030481777740261,34.198906360730284,0.0006,0.0,3095.781,1.4782779285546637,B0006_discharge.csv
249,281,24,"06 May 2008, 16:23:36",3.5140805590225344,-0.0030309334826841,34.73440888809496,0.0006,0.0,3094.328,1.478459982215684,B0006_discharge.csv
250,285,24,"06 May 2008, 21:21:49",3.5179169265872945,-0.0031973699811009,34.85451606835088,0.0006,0.0,3086.531,1.473214844899973,B0006_discharge.csv
251,289,24,"07 May 2008, 02:17:25",3.51910167584515,-0.0028326569749947,34.71454754205853,0.0006,0.0,3085.625,1.4675164935067897,B0006_discharge.csv
252,293,24,"07 May 2008, 07:04:02",3.521493643197122,-0.0023048413012049,34.408441964409874,0.0006,0.0,3067.203,1.4516292657521337,B0006_discharge.csv
253,297,24,"07 May 2008, 12:01:49",3.531199617131715,-0.003266350518668,34.22991790059867,0.0006,0.0,3058.157,1.4519237720967175,B0006_discharge.csv
254,301,24,"07 May 2008, 16:59:29",3.540682828822266,-0.0025904387374867,34.45467967969768,0.0008,0.0,3058.812,1.4471484694777743,B0006_discharge.csv
255,305,24,"07 May 2008, 21:56:09",3.5356541187739614,-0.0058344011314254,34.80310290558563,0.0006,0.0,3058.578,1.4468538105659885,B0006_discharge.csv
256,309,24,"08 May 2008, 02:53:49",3.5426480867538017,-0.0008107827825872,34.81930482334886,0.0006,0.0,3049.328,1.4416741930284678,B0006_discharge.csv
257,312,24,"09 May 2008, 12:25:07",3.5029468518556204,-0.004082848523023,36.55243677981589,0.0006,0.0,3177.219,1.5935866593100128,B0006_discharge.csv
258,315,24,"09 May 2008, 20:28:09",3.459144575143091,-0.0012437134072275,36.57029301599151,0.0006,0.0,3082.937,1.5463902376915637,B0006_discharge.csv
259,319,24,"10 May 2008, 01:21:56",3.4885908514844224,0.0002570745918365,35.95639890638621,0.0006,0.0,3074.266,1.51470559175661,B0006_discharge.csv
260,323,24,"10 May 2008, 06:18:12",3.500662570823591,-0.0044565194706676,35.57203521602141,0.0006,0.0,3066.0,1.4989786083335404,B0006_discharge.csv
261,327,24,"10 May 2008, 11:16:04",3.519098513063688,-0.0005216459352215,35.12626059216553,0.0006,0.0,3056.437,1.4831110745410492,B0006_discharge.csv
262,331,24,"10 May 2008, 16:11:56",3.5212860952811007,0.0021242129148989,35.05245406960759,0.0006,0.0,3048.219,1.4729664825468278,B0006_discharge.csv
263,335,24,"10 May 2008, 21:07:54",3.5315851155806786,-0.0012771493256552,34.99131293908511,0.0008,0.0,3039.218,1.4627604396099307,B0006_discharge.csv
264,339,24,"11 May 2008, 02:05:21",3.532926287846672,-0.0028830904415017,34.94359968589192,0.0008,0.0,3039.047,1.4518364681062514,B0006_discharge.csv
265,343,24,"11 May 2008, 06:55:27",3.539045488750217,-0.004743717288306,34.84983560144131,0.0006,0.0,3030.375,1.4468670644030392,B0006_discharge.csv
266,347,24,"11 May 2008, 11:52:47",3.545547133777292,-0.0050032966111382,34.86099755076984,0.0008,0.0,3021.0,1.441380399427779,B0006_discharge.csv
267,351,24,"11 May 2008, 16:49:58",3.5484565862450688,-0.0040765987852816,34.837662550361905,0.0008,0.0,3021.75,1.431210744960774,B0006_discharge.csv
268,355,24,"11 May 2008, 21:47:12",3.549925959367978,-0.003369633278137,34.87870780639173,0.0006,0.0,3012.265,1.4260247179525716,B0006_discharge.csv
269,359,24,"12 May 2008, 02:36:58",3.5622369118183483,-0.0030866542358001,34.66799385095821,0.0006,0.0,3002.641,1.420487649966195,B0006_discharge.csv
270,363,24,"12 May 2008, 12:56:34",3.558769894565424,-0.0034861971592438,35.255766985179704,0.0006,0.0,3012.0,1.4207006230355006,B0006_discharge.csv
271,366,24,"12 May 2008, 18:59:59",3.5413834963307256,-0.0016814999715928,35.87126418983831,0.0006,0.0,3020.11,1.452255804330839,B0006_discharge.csv
272,370,24,"12 May 2008, 23:53:17",3.557320348056594,-0.0036242300462665,35.5586741930245,0.0006,0.0,3002.172000000006,1.431557632772571,B0006_discharge.csv
273,374,24,"13 May 2008, 04:35:25",3.5560021159887576,-0.0001220877718859,35.37917332729927,0.0006,0.0,2992.703,1.415015751158943,B0006_discharge.csv
274,378,24,"13 May 2008, 09:24:04",3.565450927200841,-0.0030022441391222,35.25835879194265,0.0008,0.0,2964.468,1.4097311506517451,B0006_discharge.csv
275,382,24,"13 May 2008, 14:20:24",3.5778109276715733,-0.0026601213085165,34.97774357485852,0.0008,0.0,2983.375,1.404917318129309,B0006_discharge.csv
276,386,24,"13 May 2008, 19:04:20",3.5823842742694407,-0.0042893793618397,35.09536674698793,0.0006,0.0,2975.297,1.395164296571563,B0006_discharge.csv
277,390,24,"13 May 2008, 23:59:26",3.5836702091707866,-0.0025169601571893,35.23466125554352,0.0008,0.0,2974.9850000000006,1.3945343832614077,B0006_discharge.csv
278,394,24,"14 May 2008, 04:55:57",3.5856253738844623,-0.0006328574526033,35.0345809347327,0.0006,0.0,2966.25,1.3893171179312644,B0006_discharge.csv
279,398,24,"14 May 2008, 09:52:22",3.588984284723791,-0.0046533569917268,34.959736236714605,0.0008,0.0,2956.359,1.3838379472327809,B0006_discharge.csv
280,402,24,"14 May 2008, 14:35:22",3.5864700210588274,-0.0047347736266316,35.130364090229946,0.0008,0.0,2956.344,1.3736814238195123,B0006_discharge.csv
281,406,24,"14 May 2008, 19:31:39",3.5923515752514272,-0.0041643110524625,35.31000839824853,0.0008,0.0,2956.406,1.3786059891863676,B0006_discharge.csv
282,410,24,"15 May 2008, 00:27:55",3.5963124070242887,-0.0019713158043576,35.16961820965507,0.0006,0.0,2947.266,1.3737600299108574,B0006_discharge.csv
283,414,24,"15 May 2008, 05:24:04",3.6002389127425705,-0.0032129390964392,34.99384427968127,0.0008,0.0,2937.984,1.3682580583942712,B0006_discharge.csv
284,418,24,"15 May 2008, 10:20:03",3.604261987061514,-0.0052861861256525,34.87051338845891,0.0006,0.0,2929.125,1.3633024037317505,B0006_discharge.csv
285,422,24,"15 May 2008, 15:10:59",3.610208784768209,-0.0058800185313669,34.99150315814171,0.0008,0.0,2928.454,1.35809661401726,B0006_discharge.csv
286,426,24,"15 May 2008, 19:56:47",3.604384847345642,-0.0026974817941556,35.370353548691504,0.0006,0.0,2929.375,1.353269090999531,B0006_discharge.csv
287,430,24,"16 May 2008, 16:54:59",3.5929395911706528,-0.0002897043696836,35.35792668120537,0.0008,0.0,2946.031,1.3841605738237488,B0006_discharge.csv
288,432,24,"16 May 2008, 21:37:39",3.5862615333641465,-0.0026966931738906,35.8874924214886,0.0006,0.0,2955.438,1.4051467790651473,B0006_discharge.csv
289,436,24,"17 May 2008, 02:32:13",3.5993733218450874,-0.0048093692793573,35.41362624524575,0.0006,0.0,2937.625,1.378719022627353,B0006_discharge.csv
290,440,24,"17 May 2008, 07:25:19",3.613313370916122,-0.0036956331814371,34.86662650314206,0.0006,0.0,2929.078,1.3682657783199066,B0006_discharge.csv
291,444,24,"17 May 2008, 12:21:15",3.612916400780757,0.002448164539924,34.900465534838,0.0006,-0.0,2918.375,1.3573151296618016,B0006_discharge.csv
292,448,24,"17 May 2008, 17:15:37",3.62307676232919,-0.0044828777750995,34.624064867045256,0.0006,0.0,2919.812,1.3524934638801596,B0006_discharge.csv
293,452,24,"17 May 2008, 22:10:51",3.6225410007004046,-0.0003725715105527,34.74761764675118,0.0006,0.0,2900.422,1.3474099151661236,B0006_discharge.csv
294,456,24,"18 May 2008, 03:05:19",3.626275900079049,-0.0006780455442284,34.606986338741144,0.0008,0.0,2901.375,1.3370075130842318,B0006_discharge.csv
295,460,24,"18 May 2008, 08:00:50",3.630939582490314,-0.0025625529319735,34.3758393274177,0.0006,0.0,2901.187,1.3312352966718526,B0006_discharge.csv
296,464,24,"18 May 2008, 12:44:48",3.63665215167077,-0.0037520251275725,34.21509258181516,0.0006,0.0,2891.64,1.3259303781727645,B0006_discharge.csv
297,468,24,"18 May 2008, 17:36:29",3.633648674889144,0.000971062580228,34.404525748296365,0.0006,0.0,2882.906,1.321578743867529,B0006_discharge.csv
298,472,24,"18 May 2008, 22:31:45",3.6408526421786505,-0.0036309992623418,34.27105538633811,0.0006,0.0,2883.265,1.321225074066109,B0006_discharge.csv
299,476,24,"19 May 2008, 03:27:07",3.6463041446743727,-0.001610588681112,34.099498695535075,0.0008,0.0,2882.969,1.3156485301862682,B0006_discharge.csv
300,480,24,"19 May 2008, 15:34:33",3.643185525285694,-0.0051612468139402,34.347474812989034,0.0006,0.0,2891.656,1.3209025697502388,B0006_discharge.csv
301,482,24,"19 May 2008, 20:59:48",3.63009179178362,-0.0066818333182004,34.64277824450123,0.0006,0.0,2901.25,1.3474328767273906,B0006_discharge.csv
302,484,24,"20 May 2008, 01:16:42",3.644383145306869,-0.0030683451427328,34.125942825083634,0.0006,0.0,2891.703,1.3260128072353616,B0006_discharge.csv
303,488,24,"20 May 2008, 06:12:06",3.647724843088211,-0.004687032454786,33.887376782077006,0.0006,0.0,2883.016,1.3101186784831065,B0006_discharge.csv
304,492,24,"20 May 2008, 11:07:23",3.654758881299619,-0.0051591079110662,33.56218507973103,0.0006,0.0,2873.453,1.30521620229393,B0006_discharge.csv
305,496,24,"20 May 2008, 15:57:27",3.649848216700934,-0.0036322565606385,33.97512946957805,0.0006,-0.0,2874.031,1.3004061951355774,B0006_discharge.csv
306,500,24,"20 May 2008, 20:50:39",3.654795053390779,-0.0037711320331798,33.9938311075272,0.0006,0.0,2874.234,1.300235735841116,B0006_discharge.csv
307,504,24,"21 May 2008, 01:39:38",3.65519692144285,-0.0016085927490509,33.80021082576708,0.0006,0.0,2864.984,1.2895066722480757,B0006_discharge.csv
308,508,24,"21 May 2008, 06:24:27",3.660920185251899,-0.0036793388248434,33.39907834598599,0.0006,0.0,2855.093,1.279253057384795,B0006_discharge.csv
309,512,24,"21 May 2008, 11:18:06",3.6665506464743816,-0.0032493942649211,33.17152279184158,0.0006,0.0,2855.625,1.2792078171714618,B0006_discharge.csv
310,516,24,"21 May 2008, 16:10:21",3.664830420095059,-0.0012904707694538,33.52589300448675,0.0006,0.0,2855.594,1.274036760902923,B0006_discharge.csv
311,520,24,"21 May 2008, 21:02:09",3.6670708418070905,-0.0024174112114032,33.48434759874664,0.0006,0.0,2847.437,1.2741273923001468,B0006_discharge.csv
312,524,24,"22 May 2008, 01:42:59",3.671063896554771,-0.0019144845855416,33.05127195424509,0.0006,0.0,2847.36,1.263763942644078,B0006_discharge.csv
313,528,24,"22 May 2008, 06:32:40",3.675527990548978,-0.000216240567834,32.79536153426087,0.0006,0.0,2837.328,1.2581373688955233,B0006_discharge.csv
314,532,24,"22 May 2008, 11:23:22",3.67291170661734,-0.0048998471272269,32.87846636576991,0.0008,0.0,2837.281,1.253259864055301,B0006_discharge.csv
315,536,24,"22 May 2008, 16:17:58",3.67294260827938,-0.0015042475247667,33.21432605910474,0.0006,0.0,2838.515,1.2532313315493426,B0006_discharge.csv
316,540,24,"22 May 2008, 20:59:50",3.676426871927093,0.0018528412705641,33.01008606676501,0.0006,0.0,2828.328,1.2480874960313575,B0006_discharge.csv
317,544,24,"23 May 2008, 12:13:16",3.678748349217624,-0.0038397214228711,32.83266948313975,0.0006,0.0,2838.265,1.2534354284944844,B0006_discharge.csv
318,547,24,"23 May 2008, 20:14:29",3.6660243812714266,-0.0058360199331697,33.95920158428766,0.0006,0.0,2864.547,1.28980487732669,B0006_discharge.csv
319,551,24,"24 May 2008, 01:09:21",3.673517843188949,-0.0077447981233232,33.66715541097441,0.0006,0.0,2846.39,1.2635402021758837,B0006_discharge.csv
320,555,24,"24 May 2008, 06:00:20",3.679265325617699,-0.0030678547998177,33.29047666862118,0.0006,0.0,2837.969,1.2479761706842851,B0006_discharge.csv
321,559,24,"24 May 2008, 10:42:50",3.6810005302067896,-0.0010619899134,33.0677214501059,0.0006,0.0,2838.156,1.2321202877943334,B0006_discharge.csv
322,563,24,"24 May 2008, 15:31:10",3.6816210659707824,-0.0055846749856578,33.05886238959916,0.0006,0.0,2829.843,1.2271137666213534,B0006_discharge.csv
323,567,24,"24 May 2008, 20:21:13",3.6870580470143386,-0.0020995701539379,32.80619308942374,0.0006,0.0,2829.625,1.2217397581377356,B0006_discharge.csv
324,571,24,"25 May 2008, 01:06:49",3.686609623032529,-0.0028067410403196,32.85539211201931,0.0006,0.0,2819.437,1.211102678915174,B0006_discharge.csv
325,575,24,"25 May 2008, 05:57:17",3.6886642285753455,-0.0032694873311616,32.72492217663622,0.0006,0.0,2819.579,1.2056159765131735,B0006_discharge.csv
326,579,24,"25 May 2008, 10:51:37",3.689427929747468,-0.0038166754449602,32.76928328797007,0.0006,0.0,2810.672,1.2008936262717274,B0006_discharge.csv
327,583,24,"25 May 2008, 15:37:08",3.691557712403205,-0.0020468242754553,32.59685985360409,0.0006,0.0,2811.485,1.1905903985558337,B0006_discharge.csv
328,587,24,"25 May 2008, 20:23:04",3.692494602830583,-0.0029304391838639,32.62058102581185,0.0006,0.0,2802.422,1.185179251041941,B0006_discharge.csv
329,591,24,"26 May 2008, 01:13:02",3.693907128232746,-0.0013480330701835,32.5455784721457,0.0006,0.0,2801.625,1.1796706818144624,B0006_discharge.csv
330,595,24,"26 May 2008, 06:01:08",3.6946262144743858,-0.0052291838766734,32.43120345933949,0.0006,0.0,2802.031,1.1745952836753917,B0006_discharge.csv
331,599,24,"26 May 2008, 10:44:38",3.6963269652374176,-0.0007456920500808,32.113473228514714,0.0006,0.0,2793.39,1.15381833159625,B0006_discharge.csv
332,603,24,"26 May 2008, 15:30:43",3.697169686162496,-0.0011878029051239,32.299362879069115,0.0006,0.0,2793.39,1.1644009557372264,B0006_discharge.csv
333,607,24,"26 May 2008, 20:21:04",3.6966744870459154,-0.0024571388608882,32.41675406202398,0.0008,0.0,2792.485,1.1587974947916069,B0006_discharge.csv
334,611,24,"27 May 2008, 15:52:41",3.69305943579077,-0.001244768573829,32.371096995705706,0.0006,0.0,2802.016,1.1749748834769171,B0006_discharge.csv
335,613,24,"27 May 2008, 20:45:42",3.691808982914086,-0.0031271288430358,32.1923241277653,0.0006,0.0,2820.39,1.1856752327929356,B0006_discharge.csv
336,1,24,"02 Apr 2008, 15:25:41",3.062112709085676,-0.001433298764086,37.338478488929326,-0.0004,0.0,3690.234,1.89105229539079,B0007_discharge.csv
337,3,24,"02 Apr 2008, 19:43:48",3.0792262382335167,-0.0032303852413976,37.16173860146792,-0.0004,0.0,3672.344,1.880637027686859,B0007_discharge.csv
338,5,24,"03 Apr 2008, 00:01:06",3.0632655470968637,-0.0031577828798491,37.50810004065615,-0.0006,0.0,3651.641,1.8806626717011388,B0007_discharge.csv
